org.hibernate,hibernate-commons-annotations,3.2.0.Final,GNU LESSER GENERAL PUBLIC LICENSE,http://www.gnu.org/licenses/lgpl.txt,ivy
org.hibernate,hibernate-core,3.3.1.GA,Lesser General Public License,http://grepcode.com/snapshot/repo1.maven.org/maven2/org.hibernate/hibernate-core/3.3.1.GA,
org.hibernate,hibernate-core,3.6.10.Final,LGPL 2.1,http://www.hibernate.org/license,
org.hibernate,hibernate-ehcache,3.3.1.GA,GNU Lesser General Public License,http://grepcode.com/snapshot/repo1.maven.org/maven2/org.hibernate/hibernate-ehcache/3.3.1.GA,
org.hibernate,hibernate-ehcache,3.6.10.Final,Apache 2.0 License,http://ehcache.org/about/license,
org.hibernate,hibernate-validator,3.1.0.GA,GNU Lesser General Public License,http://grepcode.com/snapshot/repo1.maven.org/maven2/org.hibernate/hibernate-validator/3.1.0.GA,
org.hibernate,hibernate-validator,4.1.0.Final,"Apache License, Version 2.0",http://www.hibernate.org/subprojects/validator/docs.html,
org.hibernate.javax.persistence,hibernate-jpa-2.0-api,1.0.1.Final,Unknown License,license.txt,ivy
org.jsoup,jsoup,1.6.1,The MIT License,http://jsoup.com/license,ivy
org.liquibase,liquibase-core,2.0.1,"Apache License, Version 2.0",http://www.liquibase.org/download,
org.mockito,mockito-all,1.8.2,MIT LICENSE,http://grepcode.com/snapshot/repo1.maven.org/maven2/org.mockito/mockito-all/1.8.2,
org.mockito,Mockito-all,1.8.2,MIT LICENSE,http://grepcode.com/snapshot/repo1.maven.org/maven2/org.mockito/mockito-all/1.8.2,
org.mockito,mockito-all,1.9.0,The MIT License,http://code.google.com/p/mockito/wiki/License,ivy
org.parboiled,parboiled-core,1.0.2,Apache 2,,ivy
org.parboiled,parboiled-java,1.0.2,Apache 2,,ivy
org.pegdown,pegdown,1.1.0,Apache 2,,ivy
org.quartz-scheduler,quartz,2.1.5,"Apache License, Version 2.0",http://quartz-scheduler.org/overview/license-and-copyright,
org.rxtx,rxtx,2.1.7,GNU Lesser General Public Licence,http://on.cs.unibas.ch/osiris-se/dependencies.html,
org.rxtx,rxtx,2.1.7,"GNU Lesser General Public License as published by the Free Software Foundation; either version 2.1 of the License, or (at your option) any later version.",http://www.fsf.org/licensing/licenses/lgpl.html,ivy
org.rxtx,rxtx,2.1.7,GNU LGPL license,http://code.google.com/p/gogolib4java/downloads/detail?name=rxtx-2.1-7-bins-r2.zip&can=2&q=,
org.slf4j,jcl-over-slf4j,1.5.8,MIT LICENSE,http://grepcode.com/snapshot/repo1.maven.org/maven2/org.slf4j/jcl-over-slf4j/1.5.11,
org.slf4j,jcl-over-slf4j,1.6.2,The MIT License,http://slf4j.org/license.html,
org.slf4j,jul-to-slf4j,1.5.8,MIT LICENSE,http://grepcode.com/snapshot/repo1.maven.org/maven2/org.slf4j/jul-to-slf4j/1.6.1,
org.slf4j,jul-to-slf4j,1.6.2,The MIT License,http://www.slf4j.org/license.html,
org.slf4j,slf4j-api,1.5.8,Apache Software Licenses,http://grepcode.com/snapshot/repo1.maven.org/maven2/org.slf4j/log4j-over-slf4j/1.5.8,
org.slf4j,slf4j-api,1.6.2,The MIT License,http://slf4j.org/license.html,
org.slf4j,slf4j-log4j12,1.5.8,"Apache license, GNU GPL, MIT LICENSE.",http://www.slf4j.org/license.html,
org.springframework,org.springframework.aop,3.0.5.,Apache 2.0 licence,http://grepcode.com/file/repository.springsource.com/org.springframework/org.springframework.aop/3.0.5/org/springframework/aop/framework/adapter/AfterReturningAdviceInterceptor.java,
org.springframework,org.springframework.asm,3.0.5.,Apache 2.0 licence,http://grepcode.com/file/repo1.maven.org/maven2/org.springframework/spring-beans/3.0.5.RELEASE/org/springframework/beans/factory/DisposableBean.java,
org.springframework,org.springframework.aspects,3.0.5.,Apache 2.0 licence,http://repo1.maven.org/maven2/org/codehaus/griffon/griffon-cli/0.9.4/griffon-cli-0.9.4.pom,
org.springframework,org.springframework.beans,3.0.5.,Apache 2.0 licence,http://grepcode.com/file/repo1.maven.org/maven2/org.springframework/spring-beans/3.0.5.RELEASE/org/springframework/beans/factory/DisposableBean.java,
org.springframework,org.springframework.context,3.0.5.,Apache 2.0 license,http://grepcode.com/file/repository.springsource.com/org.springframework/org.springframework.context/3.0.5/org/springframework/context/ApplicationContext.java#ApplicationContext,
org.springframework,org.springframework.context.support,3.0.5.,Apache 2.0 licence,http://grepcode.com/file/repo1.maven.org/maven2/org.springframework/spring-context/3.0.5.RELEASE/org/springframework/context/support/ClassPathXmlApplicationContext.java,
org.springframework,org.springframework.core,3.0.5.,Apache 2.0 licence,http://grepcode.com/file/repository.springsource.com/org.springframework/org.springframework.core/3.0.5/org/springframework/core/NestedIOException.java,
